Temps [s];Marche [s/j];Amplitude [°]
6398;1.8;278
6400;2.7;278
6402;1.7;277
6404;3.6;278
6406;0.7;273
6408;1.2;276
6410;1;279
6412;3.6;280
6414;0.1;280
6416;1.6;283
6418;0.1;283
6420;3;283
6422;0.1;284
6424;0.6;288
6426;1.3;287
6428;2.7;290
6430;1.1;291
6432;0.9;291
6434;3.4;290
6436;0.8;292
6438;2;292
6440;2.1;290
6442;4.5;289
6444;1.1;290
6446;2.6;290
6448;2.3;292
6450;4.7;286
6452;1.9;288
6454;2.9;286
6456;4.3;284
6458;2.4;282
6460;2;281
6462;0.9;284
6464;3.6;281
6466;1;279
6468;1.5;285
6470;0;286
6472;4.4;282
6474;0.2;275
6476;0.7;286
6478;0.1;290
6480;4.5;289
6482;0.8;291
6484;0.3;291
6486;1.5;292
6488;3.5;287
6490;0.9;294
6492;1.7;293
6494;3.4;291
6496;1.9;291
6498;2.1;288
6500;1.9;291
6502;6;288
6504;2.9;273
6506;3.6;283
6508;2.6;276
6510;4.4;275
6512;1.3;280
6514;1.7;280
6516;2.8;277
6518;2.9;274
6520;1.4;279
6522;0.5;279
6524;3.2;271
6526;1;280
6528;0.8;273
6530;-0.5;284
6532;3.2;278
6534;0.6;285
6536;1.4;288
6538;0.6;289
6540;4.7;287
6542;1.1;291
6544;0.9;291
6546;1.7;291
6548;4.2;290
6550;1.3;289
6552;1.8;291
6554;4.2;284
6556;2.8;283
6558;4.7;281
6560;3.7;280
6562;2.5;276
6564;1.3;269
6566;1.7;272
6568;1;272
6570;4.4;270
6572;0;270
6574;0.5;271
6576;2;265
6578;2.9;270
6580;0.1;270
6582;-0.8;272
6584;2.2;276
6586;0.4;273
6588;0.3;274
6590;-0.1;272
6592;3.9;280
6594;0;279
6596;0.5;282
6598;0.1;273
6600;4;280
6602;0.9;284
6604;0.4;285
6606;1.8;285
6608;4.2;281
6610;1;283
6612;2.4;283
6614;5.2;276
6616;3.1;273
6618;2.6;275
6620;1.2;271
6622;5.3;274
6624;0.5;272
6626;0.8;274
6628;0.5;273
6630;3;273
6632;-1;275
6634;0.1;276
6636;1.6;276
6638;1.3;277
6640;1.4;278
6642;0.2;282
6644;2.7;281
6646;1.2;280
6648;0.9;283
6650;0;287
6652;3.4;288
6654;0.8;285
6656;2;286
6658;0.9;288
6660;4.7;288
6662;1.8;289
6664;0.9;289
6666;1.8;289
6668;5.2;288
6670;2.8;287
6672;2.5;284
6674;3.9;282
6676;1.3;280
6678;2;284
6680;1.1;282
6682;4.5;283
6684;0.6;284
6686;0.7;284
6688;1;276
6690;4;286
6692;0.1;288
6694;1.1;283
6696;2.9;289
6698;3.2;277
6700;1.3;289
6702;0.8;291
6704;2.5;288
6706;2.3;277
6708;1.2;293
6710;0.9;292
6712;3.6;293
6714;1.2;292
6716;2.4;294
6718;1.4;295
6720;5.1;289
6722;2;291
6724;2.2;288
6726;2.8;290
6728;5;287
6730;1.5;285
6732;1;287
6734;3.7;280
6736;1.7;284
6738;2.1;288
6740;1.2;289
6742;4.3;286
6744;0.9;289
6746;1.4;288
6748;1.1;289
6750;3.4;287
6752;0.5;288
6754;1.7;292
6756;2.9;292
6758;2.4;284
6760;1.6;292
6762;1.3;294
6764;3.9;292
6766;2.4;289
6768;3.2;286
6770;2;287
6772;5;287
6774;1.5;285
6776;3.1;286
6778;2.9;285
6780;6.2;279
6782;1.2;278
6784;0.9;278
6786;1.7;275
6788;2.9;276
6790;0.4;277
6792;0.5;278
6794;3.3;276
6796;0.3;275
6798;1.4;281
6800;0.5;278
6802;4.8;277
6804;-0.6;267
6806;1.4;273
6808;2.3;282
6810;3.7;279
6812;0.9;279
6814;1.2;281
6816;3.9;282
6818;2.3;278
6820;2.5;272
6822;2.3;277
6824;4.1;274
6826;1;273
6828;2;279
6830;0.7;278
6832;3.6;276
6834;1.1;276
6836;2;275
6838;0.8;276
6840;4.3;273
6842;1.2;273
6844;1.3;271
6846;1.1;267
6848;3;272
6850;-0.7;269
6852;0.8;276
6854;2.4;274
6856;-0.5;271
6858;0.6;277
6860;0.5;274
6862;3.5;275
6864;-0.6;277
6866;1;279
6868;0.9;282
6870;2.9;276
6872;0.3;282
6874;1.9;282
6876;3.5;280
6878;1.4;281
6880;1.8;280
6882;0.9;280
6884;3.3;280
6886;1.3;280
6888;2;273
6890;1.7;280
6892;4.2;280
6894;0.8;280
6896;1.8;281
6898;0.7;283
6900;4.1;279
6902;1.1;281
6904;1.1;282
6906;1.8;283
6908;2.7;282
6910;0.5;284
6912;0.8;285
6914;2.8;286
6916;0.5;285
6918;1.6;288
6920;0.9;289
6922;3.8;289
6924;-0.1;286
6926;2.2;290
6928;1.6;292
6930;4;289
6932;1;291
6934;2.2;291
6936;3.9;290
6938;1.6;288
6940;2.7;289
6942;1.8;291
6944;3.8;289
6946;1.5;287
6948;2.2;289
6950;1.6;289
6952;4.3;289
6954;2;288
6956;2.5;287
6958;1.1;287
6960;3.7;287
6962;0.3;291
6964;0.7;292
6966;2.2;293
6968;2.7;289
6970;1.2;293
6972;1.2;294
6974;3.6;290
6976;0.8;282
6978;2.6;301
6980;2.5;299
6982;5.1;298
6984;1.8;299
6986;3.5;298
6988;3.6;294
6990;4.4;295
6992;2.3;297
6994;2.6;296
6996;3.9;292
6998;1.9;291
7000;3;292
7002;1.9;284
7004;4.5;286
7006;1.9;286
7008;2;291
7010;1.8;291
7012;4.2;285
7014;1.3;288
7016;2.4;289
7018;1.1;289
7020;3.5;289
7022;0.7;292
7024;0.8;293
7026;1.7;292
7028;2.8;294
7030;1.7;294
7032;1.6;286
7034;3.6;291
7036;1.5;292
7038;2.6;293
7040;2.3;290
7042;5.2;286
7044;2.1;286
7046;3;288
7048;2.9;288
7050;5;283
7052;2.5;284
7054;3;280
7056;5.2;277
7058;2.5;275
7060;2.5;273
7062;1.3;271
7064;3.6;271
7066;1;271
7068;1.3;272
7070;-0.4;274
7072;4.1;274
7074;-0.3;270
7076;0.2;276
7078;-0.5;278
7080;3.5;272
7082;-0.2;281
7084;0;280
7086;0.9;283
7088;3.7;282
7090;0.8;284
7092;1.3;285
7094;2.8;284
7096;1.7;284
7098;1.6;284
7100;1.3;284
7102;5.4;283
7104;2.2;279
7106;3.1;276
7108;2.6;278
7110;4;274
7112;0.9;275
7114;1.6;275
7116;2.4;274
7118;2.8;263
7120;0.7;273
7122;0.1;272
7124;2.7;272
7126;0;275
7128;0.4;277
7130;-0.5;279
7132;3.1;280
7134;-0.3;282
7136;0.8;284
7138;-0.2;285
7140;4.1;285
7142;0.7;288
7144;0.3;289
7146;1.2;290
7148;3.6;290
7150;1;289
7152;1.1;292
7154;3.3;289
7156;2.5;288
7158;3.6;290
7160;3.8;286
7162;2.5;283
7164;1.1;270
7166;1.4;281
7168;0.9;281
7170;4.5;277
7172;-0.1;279
7174;0.7;281
7176;2.4;280
7178;3;275
7180;0.5;283
7182;-0.4;285
7184;2.6;286
7186;0.8;284
7188;1.3;290
7190;0.1;276
7192;3.5;289
7194;0.8;287
7196;0.3;286
7198;0.8;298
7200;4.3;292
7202;1.4;288
7204;1.2;293
7206;2.3;295
7208;4.3;290
7210;0.9;295
7212;2.6;294
7214;5.3;289
7216;4.4;283
7218;3.4;287
7220;1.7;284
7222;5.6;282
7224;1.2;282
7226;2;283
7228;1.7;283
7230;3.7;279
7232;-0.2;284
7234;0.9;283
7236;2.3;284
7238;2.1;284
7240;1.6;287
7242;1.1;288
7244;3.1;287
7246;1.5;287
7248;1.4;290
7250;0.1;291
7252;3.3;293
7254;1.6;290
7256;2;291
7258;1.2;293
7260;4.9;286
7262;1.5;291
7264;1.6;291
7266;2.2;290
7268;6;286
7270;3.8;277
7272;3.2;278
7274;4.2;277
7276;1;274
7278;2.3;276
7280;2.4;274
7282;4.4;275
7284;0.6;275
7286;0.3;277
7288;1.2;273
7290;3.3;275
7292;-0.5;277
7294;0.8;279
7296;2.5;276
7298;1.9;274
7300;0.7;277
7302;0.5;280
7304;2.4;281
7306;1.9;279
7308;1.9;280
7310;0.9;282
7312;3.7;280
7314;1.1;276
7316;1.8;281
7318;1.1;282
7320;5.3;278
7322;0.8;279
7324;1.6;278
7326;2.4;278
7328;4.8;275
7330;1.5;275
7332;0.8;273
7334;2.3;275
7336;0.5;273
7338;0.5;277
7340;0.8;272
7342;3.7;277
7344;-0.4;276
7346;0.7;275
7348;1;269
7350;2.8;279
7352;-0.4;281
7354;1.2;281
7356;3.2;281
7358;1.8;283
7360;1.4;284
7362;1.3;287
7364;3.9;284
7366;2;282
7368;2.5;281
7370;1.3;281
7372;4.2;282
7374;1.3;280
7376;3.8;280
7378;2.7;274
7380;4.9;273
7382;0.6;274
7384;0.6;275
7386;1.1;275
7388;2.6;275
7390;-0.3;276
7392;0.3;279
7394;2.7;276
7396;-0.8;279
7398;1.1;282
7400;0.2;283
7402;4;281
7404;-0.2;280
7406;1;279
7408;1.5;289
7410;3.4;286
7412;0.8;290
7414;1;291
7416;3.4;288
7418;2.5;289
7420;2.6;289
7422;1.5;287
7424;4;288
7426;1.7;286
7428;2.6;288
7430;1.3;289
7432;3.6;290
7434;1.5;285
7436;2.9;288
7438;1.9;286
7440;4.8;284
7442;1.3;287
7444;1.9;273
7446;1.9;284
7448;3.5;284
7450;0.6;287
7452;1.5;289
7454;3.4;286
7456;1;289
7458;1.9;287
7460;1.4;289
7462;3.9;279
7464;0.5;289
7466;1.3;291
7468;1.7;292
7470;3.6;288
7472;0.8;293
7474;2.2;289
7476;3.9;290
7478;1.7;290
7480;2.6;290
7482;1.6;292
7484;4;285
7486;1.7;287
7488;2.5;287
7490;1.3;290
7492;4;279
7494;1.8;284
7496;2.7;288
7498;1.4;290
7500;4.8;286
7502;2.3;283
7504;1.8;283
7506;2.1;285
7508;3;283
7510;1.1;287
7512;1.1;286
7514;3;288
7516;1.1;272
7518;2;290
7520;1.4;290
7522;4.2;282
7524;0.6;287
7526;2.2;290
7528;2.1;290
7530;4.4;288
7532;1.7;279
7534;2.8;289
7536;4.7;276
7538;1.9;282
7540;3.3;283
7542;2.1;283
7544;4.2;280
7546;1.8;280
7548;2.3;282
7550;2.1;278
7552;5;274
7554;2.2;275
7556;2.7;272
7558;1;275
7560;3.5;271
7562;-0.4;272
7564;0.6;275
7566;1.2;274
7568;2.3;275
7570;-0.3;277
7572;0.4;275
7574;3;270
7576;0.1;277
7578;1.1;281
7580;1.8;280
7582;4.6;279
7584;0;268
7586;1.5;277
7588;2.5;277
7590;3.5;279
7592;1.4;282
7594;1.5;281
7596;3.7;278
7598;0.8;276
7600;2.1;278
7602;1.8;281
7604;4.2;278
7606;1.2;275
7608;2.2;277
7610;1.4;276
7612;2.9;273
7614;0;276
7616;1.3;277
7618;0.4;278
7620;3.2;278
7622;-0.6;282
7624;0.2;281
7626;0.9;285
7628;2.7;285
7630;1.2;284
7632;0.9;279
7634;3.4;288
7636;1.5;287
7638;2.2;282
7640;2.3;289
7642;5.4;282
7644;0.9;284
7646;2.1;286
7648;2.6;288
7650;3.9;285
7652;1;287
7654;2.4;286
7656;4.4;282
7658;2.6;271
7660;2.4;280
7662;1.6;284
7664;4.1;275
7666;0.9;278
7668;1.2;281
7670;0.1;283
7672;4.4;285
7674;0;283
7676;0.5;287
7678;0.3;290
7680;4.1;287
7682;0.5;292
7684;0.2;292
7686;1.6;293
7688;3.6;287
7690;1.3;294
7692;1.9;295
7694;3.5;292
7696;1.8;291
7698;2.1;293
7700;2;292
7702;5.2;291
7704;1.3;289
7706;3;290
7708;3.1;288
7710;4.7;282
7712;1.8;285
7714;2;285
7716;2.8;282
7718;3.3;282
7720;1.9;282
7722;1.3;279
7724;3.6;283
7726;1.1;282
7728;1.8;285
7730;0.1;284
7732;3.3;285
7734;0.2;285
7736;1.2;289
7738;0.3;292
7740;4.4;288
7742;0.8;290
7744;0.6;291
7746;2;289
7748;3.7;280
7750;1.1;292
7752;1.3;295
7754;3.6;292
7756;2.1;286
7758;3.3;291
7760;3.1;286
7762;2.5;282
7764;1.9;280
7766;1.9;281
7768;1.1;281
7770;4.9;277
7772;0.7;281
7774;1.2;280
7776;2.9;277
7778;2.8;268
7780;0.5;278
7782;0.7;281
7784;2.9;279
7786;1.1;277
7788;1;280
7790;0.4;284
7792;4.4;282
7794;1;281
7796;1.2;284
7798;0.3;276
7800;4.3;283
7802;1.7;285
7804;1;280
7806;1.8;285
7808;4.3;284
7810;0.9;284
7812;2.4;284
7814;5.1;278
7816;3.3;277
7818;2.7;279
7820;1.4;275
7822;5.9;272
7824;0.6;265
7826;1.2;268
7828;0.4;270
7830;2.8;270
7832;-0.8;276
7834;-0.1;271
7836;1.6;275
7838;1.2;278
7840;1.3;275
7842;0.2;280
7844;2.7;280
7846;1.3;280
7848;0.8;283
7850;0;279
7852;2.9;284
7854;1.6;286
7856;1.9;285
7858;1.1;288
7860;4.4;285
7862;0.9;288
7864;0.9;286
7866;2.2;289
7868;5.2;284
7870;2.2;284
7872;2.5;278
7874;3.5;282
7876;1.2;277
7878;2;283
7880;1.7;283
7882;4.1;277
7884;0.3;279
7886;0.6;284
7888;0.8;286
7890;3.4;283
7892;0.3;279
7894;0.8;287
7896;3;288
7898;2.6;287
7900;1.5;284
7902;0.6;290
7904;2.6;292
7906;2;291
7908;1.6;293
7910;1;288
7912;3.8;294
7914;1.2;291
7916;1.6;294
7918;1.3;295
7920;5;287
7922;2.1;291
7924;2.7;291
7926;3.3;286
7928;4.9;283
7930;1.7;285
7932;1.1;283
7934;3.3;272
7936;1.8;285
7938;1.7;288
7940;1.8;285
7942;4.5;284
7944;0.5;288
7946;1.4;283
7948;1.3;292
7950;3;283
7952;-0.1;289
7954;1.8;287
7956;3.3;292
7958;2.1;291
7960;1.8;292
7962;1.9;294
7964;4;292
7966;2.3;285
7968;2.8;292
7970;2;291
7972;4.8;287
7974;2.6;286
7976;4;284
7978;3.7;284
7980;5.4;265
7982;0.9;273
7984;0.8;276
7986;1.4;278
7988;3.3;274
7990;0.6;280
7992;0.6;283
7994;2.8;283
7996;0;281
7998;0.9;286
8000;0.7;284
8002;4.2;287
8004;-0.1;288
8006;1.4;289
8008;1.8;287
8010;4.1;283
8012;1.5;290
8014;1.9;280
8016;4.7;276
8018;2.9;284
8020;3.1;286
8022;2.3;286
8024;4.3;281
8026;2.4;281
8028;3.1;282
8030;1.7;281
8032;4.2;279
8034;1.9;271
8036;3;272
8038;1.7;265
8040;4.4;273
8042;0.9;274
8044;1.2;267
8046;1.2;270
8048;3;270
8050;-0.6;274
8052;1.1;276
8054;2.5;273
8056;-0.2;269
8058;0.8;276
8060;0.7;277
8062;3.5;275
8064;-0.2;279
8066;1.2;280
8068;1.5;283
8070;3.6;279
8072;0.6;280
8074;1.9;283
8076;3.6;276
8078;1.4;279
8080;2.3;282
8082;1.1;281
8084;3.8;279
8086;1.5;279
8088;2.3;279
8090;1.8;278
8092;3.9;277
8094;0.5;279
8096;1.7;278
8098;1.3;276
8100;3.9;276
8102;0.5;275
8104;0.4;278
8106;1.4;279
8108;2.2;277
8110;0;280
8112;0.9;284
8114;2.3;282
8116;0.4;282
8118;1.4;285
8120;1.1;287
8122;4;284
8124;0.1;287
8126;2.3;287
8128;2.1;287
8130;3.9;286
8132;1.5;286
8134;2.2;287
8136;3.9;287
8138;1.6;287
8140;2.7;287
8142;1.8;288
8144;3.9;286
8146;1.3;284
8148;2.3;287
8150;1.5;289
8152;4.1;287
8154;2;287
8156;2.4;286
8158;1.3;288
8160;3.8;283
8162;0.4;288
8164;1.5;290
8166;2.2;288
8168;3.5;285
8170;1.4;289
8172;1.2;290
8174;3.3;289
8176;0.6;291
8178;1.4;293
8180;1.9;293
8182;4.7;286
8184;0.6;289
8186;2.1;291
8188;2.3;292
8190;3.3;287
8192;1.7;290
8194;2;291
8196;3.8;288
8198;1.7;289
8200;2.8;285
8202;2.2;289
8204;4.5;287
8206;1.9;285
8208;2.2;288
8210;2;284
8212;4.4;283
8214;1;286
8216;2.1;286
8218;1.3;283
8220;3.4;285
8222;0.5;288
8224;1.4;288
8226;1.8;289
8228;3.1;285
8230;1.3;289
8232;1.2;292
8234;2.9;288
8236;1;291
8238;2.4;292
8240;2.1;291
8242;4.9;289
8244;1.6;280
8246;2.7;288
8248;2.8;288
8250;4.7;285
8252;1.5;288
8254;2.6;285
8256;4.9;283
8258;3.1;280
8260;3.3;279
8262;2;274
8264;4.2;275
8266;1.3;274
8268;1.6;274
8270;0.3;275
8272;4.7;274
8274;0.4;273
8276;0.6;275
8278;-0.2;277
8280;4.2;275
8282;0.1;273
8284;0;278
8286;0.7;280
8288;3.4;275
8290;0.2;279
8292;1.2;281
8294;3.1;279
8296;1.4;277
8298;1.7;281
8300;1.6;280
8302;4.7;279
8304;-0.2;277
8306;1.7;276
8308;1.8;276
8310;3.4;276
8312;0.6;278
8314;1.2;277
8316;2.3;275
8318;3.2;274
8320;1.3;273
8322;0.3;276
8324;2.8;274
8326;0.3;267
8328;0.8;274
8330;-0.9;277
8332;2.7;280
8334;-0.1;281
8336;1.3;281
8338;0.2;285
8340;4.4;281
8342;0.7;286
8344;0.3;286
8346;1.4;285
8348;3.8;287
8350;0.9;288
8352;1.3;290
8354;4.2;288
8356;1.9;285
8358;2.6;288
8360;2.2;286
8362;6.5;284
8364;1.4;281
8366;2.1;270
8368;1.9;283
8370;4.6;277
8372;0.1;281
8374;0.9;280
8376;2.4;279
8378;2.6;280
8380;0.3;281
8382;-0.1;285
8384;2.6;281
8386;1;283
8388;0.8;289
8390;0.6;289
8392;4.1;289
8394;1.1;288
8396;0.8;293
8398;0.4;295
8400;4.2;293
8402;1;294
8404;1.1;296
8406;2.6;298
8408;4.4;295
8410;1.7;297
8412;3;297
8414;4.8;293
8416;3;291
8418;3.6;289
8420;2.8;290
8422;6.5;287
8424;1.6;283
8426;1.8;284
8428;1.8;286
8430;4.1;284
8432;0.2;286
8434;1.2;288
8436;2.9;283
8438;2.3;286
8440;1.6;287
8442;0.6;288
8444;3.2;289
8446;1.7;291
8448;1.2;291
8450;0.4;295
8452;3.4;296
8454;1.4;295
8456;2.3;296
8458;2;295
8460;5.1;293
8462;1.8;297
8464;1.5;295
8466;2.8;294
8468;5.4;294
8470;2.7;290
8472;2.6;290
8474;4.1;288
8476;1.9;285
8478;2.9;288
8480;1.9;288
8482;4.7;285
8484;1.2;287
8486;1;288
8488;1.2;290
8490;3.9;288
8492;0.3;292
8494;0.8;292
8496;2.4;292
8498;3.1;289
8500;1.9;289
8502;1.2;289
8504;3.1;288
8506;2.7;287
8508;2.3;292
8510;2;291
8512;4.5;284
8514;2.4;286
8516;2.9;286
8518;2.3;287
8520;5.7;281
8522;2.7;281
8524;3.1;281
8526;3;277
8528;4.7;264
8530;0.6;273
8532;0.2;276
8534;1.8;274
8536;0.7;268
8538;0.6;278
8540;0.4;277
8542;3.6;275
8544;-0.5;279
8546;1.2;276
8548;0.8;282
8550;2.8;281
8552;0;285
8554;1.8;281
8556;2.8;284
8558;2.3;281
8560;1.2;285
8562;1.2;287
8564;3.9;284
8566;2.5;281
8568;2.9;285
8570;2.1;283
8572;4.8;277
8574;2.3;279
8576;3.9;277
8578;2.9;274
8580;4.9;269
8582;0.4;272
8584;0;273
8586;0.8;274
8588;2.2;275
8590;-0.4;276
8592;0.1;277
8594;2.5;277
8596;-0.7;276
8598;1;276
8600;0.2;284
8602;3.7;283
8604;-0.7;283
8606;1.1;288
8608;1.7;288
8610;3.7;287
8612;0.6;290
8614;0.7;291
8616;3;282
8618;2.3;288
8620;2.7;291
8622;2;292
8624;3.9;290
8626;1.8;285
8628;2.9;283
8630;1.9;289
8632;4.9;288
8634;2.2;273
8636;2.6;284
8638;1.7;281
8640;4.9;280
8642;1.3;284
8644;1.2;283
8646;1.1;280
8648;3;282
8650;0;286
8652;1.4;287
8654;3;287
8656;0.7;281
8658;1.7;290
8660;1.7;284
8662;4.1;283
8664;0.7;285
8666;1.8;291
8668;1.4;293
8670;3.1;286
8672;0.7;295
8674;2;279
8676;4;289
8678;1.6;283
8680;2.4;277
8682;1.5;291
8684;3.9;289
8686;1.9;289
8688;3.2;289
8690;2.3;287
8692;4.7;286
8694;1.3;285
8696;2.2;284
8698;1.8;285
8700;4.7;281
8702;1.5;285
8704;1;284
8706;2.1;285
8708;2.9;282
8710;0.6;288
8712;1.2;287
8714;3.1;287
8716;1.4;287
8718;2.2;291
8720;1.3;290
8722;4.1;288
8724;0.1;290
8726;1.9;292
8728;1.9;291
8730;4.1;290
8732;1.5;289
8734;2.7;287
8736;4.9;284
8738;2.1;284
8740;3.4;284
8742;2.4;284
8744;5.1;280
8746;2.4;279
8748;2.8;279
8750;1.8;275
8752;4.5;276
8754;1.7;273
8756;2.1;272
8758;0.6;275
8760;3.1;272
8762;-0.2;274
8764;0.6;274
8766;1.6;270
8768;2.5;274
8770;0.6;275
8772;0.5;275
8774;2.8;277
8776;-0.4;275
8778;1.1;280
8780;0.8;277
8782;4.1;276
8784;0.2;280
8786;2.2;280
8788;2.4;281
8790;2.8;276
8792;1.7;281
8794;1.7;276
8796;3.5;279
8798;1.1;277
8800;2.4;277
8802;1.4;267
8804;3.8;273
8806;1.6;271
8808;1.8;269
8810;0.4;273
8812;3;273
8814;-0.5;274
8816;0.9;275
8818;-0.5;277
8820;2.5;272
8822;-0.6;276
8824;0.5;282
8826;1.9;281
8828;2.7;278
8830;1.2;284
8832;0.6;284
8834;3.2;284
8836;0.3;283
8838;2.1;287
8840;2.2;287
8842;4.5;283
8844;1;286
8846;2.1;285
8848;2.4;286
8850;4.1;284
8852;1.6;283
8854;2.8;282
8856;4.4;279
8858;2;279
8860;2.5;279
8862;1.3;281
8864;3.4;278
8866;0.6;278
8868;1;281
8870;-0.2;283
8872;3.9;283
8874;-0.4;283
8876;0.4;286
8878;0.4;285
8880;4.2;287
8882;1;287
8884;0.9;289
8886;1.1;289
8888;3.5;291
8890;0.4;293
8892;1.4;295
8894;3;287
8896;1.4;292
8898;2.1;294
8900;2;295
8902;5.5;292
8904;1.8;292
8906;3;290
8908;3;290
8910;5.2;283
8912;2.2;288
8914;2.4;285
8916;3.4;283
8918;3.4;278
8920;1.9;283
8922;1;284
8924;3.4;280
8926;1;282
8928;1.2;284
8930;0.4;284
8932;3.4;288
8934;0.6;287
8936;1.6;291
8938;0.5;292
8940;4.8;289
8942;1.4;283
8944;0.6;293
8946;1.6;294
8948;3.8;292
8950;1.1;293
8952;1.3;294
8954;3.9;292
8956;2;290
8958;3.5;281
8960;2.7;289
8962;6.6;285
8964;2.1;283
8966;3;283
8968;2.3;282
8970;5.1;278
8972;0.5;277
8974;1;281
8976;2.8;280
8978;3.1;279
8980;0.7;283
8982;0.3;285
8984;2.5;285
8986;0.9;284
8988;1.1;289
8990;0.7;289
8992;4.6;290
8994;1.5;287
8996;2;290
8998;1;290
9000;4.7;287
9002;1.6;289
9004;1.6;290
9006;2.2;290
9008;4.9;288
9010;1.5;287
9012;2.6;288
9014;4.8;285
9016;2.8;281
9018;4.1;282
9020;2.6;263
9022;6.1;274
9024;1.2;270
9026;1.8;273
9028;1;274
9030;3.4;272
9032;-0.5;272
9034;0.1;275
9036;1.2;271
9038;1.5;276
9040;0.9;267
9042;0.2;279
9044;2.6;278
9046;1.7;278
9048;1.6;279
9050;0.8;280
9052;3.7;283
9054;1.2;282
9056;2.1;283
9058;0.9;284
9060;4.4;280
9062;0.9;282
9064;0.8;279
9066;1.7;285
9068;4.7;278
9070;2;283
9072;2.1;280
9074;4.1;277
9076;1.6;274
9078;2.2;280
9080;1.6;273
9082;4.4;278
9084;-0.2;278
9086;0.7;281
9088;0.7;281
9090;3.5;281
9092;-0.3;283
9094;0.7;285
9096;2.6;287
9098;2.7;286
9100;1.7;287
9102;1.5;289
9104;3.4;289
9106;2.1;288
9108;1.8;286
9110;0.6;290
9112;3.6;289
9114;1;287
9116;1.6;292
9118;1.1;292
9120;5;291
9122;2.3;285
9124;2.5;290
9126;2.7;289
9128;5;286
9130;1.4;283
9132;1;287
9134;3.2;274
9136;1.7;286
9138;1.7;290
9140;1.3;290
9142;4;290
9144;0.4;288
9146;0.8;291
9148;1;294
9150;3.3;293
9152;0.4;294
9154;3.2;296
9156;4.4;291
9158;2.7;295
9160;2.3;295
9162;2;292
9164;4.6;293
9166;2.6;293
9168;2.9;293
9170;2.1;287
9172;4.9;292
9174;3.4;288
9176;4.5;285
9178;3.1;284
9180;5.2;272
9182;0.5;282
9184;0.5;279
9186;2;282
9188;3.3;281
9190;0.8;283
9192;0.6;285
9194;2.8;286
9196;0.1;285
9198;1.5;286
9200;0.8;274
9202;4.5;289
9204;-0.2;290
9206;0.9;293
9208;2.3;293
9210;3.8;291
9212;0.8;286
9214;1.3;293
9216;3.3;292
9218;2.4;283
9220;2.7;290
9222;2;293
9224;4;290
9226;2.2;289
9228;3.1;289
9230;2;288
9232;5.9;287
9234;2.5;285
9236;3.1;284
9238;1.7;282
9240;4.8;281
9242;1.7;280
9244;1.9;282
9246;1.9;281
9248;3.4;280
9250;0.6;281
9252;1.2;282
9254;3.2;280
9256;0.9;280
9258;1.5;284
9260;2;281
9262;4.6;282
9264;0.6;270
9266;1.4;280
9268;2;282
9270;3.2;278
9272;0.9;277
9274;2.3;283
9276;3.9;268
9278;1.6;280
9280;2.3;277
9282;1.4;281
9284;4;275
9286;1.5;279
9288;2.3;280
9290;1.6;277
9292;4;275
9294;0.3;276
9296;1.4;277
9298;0.8;276
9300;3.9;277
9302;0.7;273
9304;0.6;277
9306;1.7;278
9308;2.8;279
9310;0.6;281
9312;0.7;278
9314;3;279
9316;0.7;278
9318;2.2;285
9320;1;284
9322;3.8;284
9324;-0.5;285
9326;1.8;285
9328;1.8;286
9330;3.9;275
9332;1.2;287
9334;2;287
9336;3.7;285
9338;1.3;283
9340;2.3;284
9342;1.6;287
9344;3.8;283
9346;1.6;282
9348;2.6;283
9350;2.9;270
9352;4.6;281
9354;1;279
9356;1.8;280
9358;0.6;284
9360;3.4;279
9362;-0.1;284
9364;0.5;287
9366;1.8;283
9368;3.3;281
9370;1.3;288
9372;1.1;291
9374;3.3;290
9376;0.5;289
9378;1.1;293
9380;1.6;293
9382;4.3;293
9384;0.5;292
9386;2.1;293
9388;2.6;287
9390;3.4;286
9392;1.6;294
9394;1.8;291
9396;3.9;289
9398;2.1;288
9400;3.4;288
9402;1.9;288
9404;4.1;287
9406;1.6;284
9408;2;288
9410;1.7;288
9412;4.1;274
9414;1.1;289
9416;1.9;289
9418;0.8;289
9420;3.5;288
9422;0.4;274
9424;1;293
9426;1.8;295
9428;3.2;293
9430;1.3;295
9432;1.5;296
9434;4.1;296
9436;1.2;293
9438;3.4;291
9440;3.5;297
9442;4.7;293
9444;1.2;293
9446;2.6;293
9448;2.8;296
9450;5.5;285
9452;2.5;290
9454;3.2;286
9456;4.7;282
9458;2.8;282
9460;2.7;283
9462;1.8;285
9464;4.1;280
9466;1.5;278
9468;1.6;283
9470;0.6;283
9472;4.6;284
9474;0.8;282
9476;1.3;284
9478;0.7;286
9480;5;283
9482;1.3;286
9484;0.6;285
9486;1.4;287
9488;3.5;285
9490;0.9;286
9492;1.7;288
9494;3.4;287
9496;2.2;285
9498;2.4;287
9500;2.5;285
9502;5.6;283
9504;2.2;279
9506;3.3;278
9508;2.9;268
9510;3.9;272
9512;1.2;274
9514;1.4;269
9516;2.3;273
9518;2.9;271
9520;1.1;271
9522;-0.5;275
9524;2.4;275
9526;-0.1;272
9528;0.6;277
9530;-0.4;278
9532;2.8;275
9534;0.1;277
9536;1.1;283
9538;0.4;286
9540;4.2;281
9542;0.9;286
9544;0.7;285
9546;1.8;288
9548;4.1;285
9550;1.3;287
9552;1.5;287
9554;3.9;285
9556;2.2;283
9558;3.9;283
