Temps [s];Marche [s/j];Amplitude [°]
6464;20;258
6466;18.9;256
6468;17.9;261
6470;19.7;261
6472;20.6;261
6474;20.7;262
6476;20.3;262
6478;20.7;263
6480;19.8;261
6482;19.3;263
6484;21.2;264
6486;20.5;262
6488;20.1;265
6490;20.5;264
6492;22.9;262
6494;22;260
6496;21.4;257
6498;21.8;258
6500;21.1;254
6502;19.5;255
6504;20.2;256
6506;19.3;254
6508;19;257
6510;18.8;257
6512;19.1;258
6514;18.5;260
6516;18.5;261
6518;21.3;263
6520;18.8;261
6522;20.3;262
6524;20.8;263
6526;19.9;260
6528;18.9;263
6530;20.4;264
6532;20.4;264
6534;20.7;266
6536;19;266
6538;22.2;266
6540;22.5;262
6542;21.5;262
6544;22.1;261
6546;21;257
6548;20.1;260
6550;20.7;257
6552;19.6;258
6554;19.5;260
6556;19.5;258
6558;20.7;260
6560;19.7;258
6562;19.3;260
6564;21.1;260
6566;21;256
6568;20;259
6570;20.1;258
6572;19.7;257
6574;19.1;259
6576;19.3;259
6578;20.5;261
6580;17.8;260
6582;19.4;262
6584;23.6;261
6586;22.3;256
6588;20.2;257
6590;21;255
6592;19.7;255
6594;19.6;256
6596;18.8;256
6598;19.5;258
6600;19;257
6602;17.9;260
6604;18.4;262
6606;19.1;259
6608;20.2;263
6610;21.6;260
6612;20.8;259
6614;20;260
6616;20.9;257
6618;22.1;259
6620;20;255
6622;19;256
6624;20.5;257
6626;19.2;255
6628;19.5;258
6630;20.6;255
6632;22.4;253
6634;21.7;252
6636;21.1;250
6638;21.4;252
6640;19.4;249
6642;19.1;252
6644;20.3;253
6646;19.2;252
6648;17.9;256
6650;19.3;255
6652;18.4;257
6654;19.2;259
6656;19.4;259
6658;20.7;260
6660;19.6;258
6662;19.9;259
6664;20.6;260
6666;19.6;258
6668;20;261
6670;20.7;259
6672;19.7;259
6674;19.4;261
6676;21.6;258
6678;24.1;257
6680;22;252
6682;21;252
6684;21.5;252
6686;20.3;250
6688;20.6;252
6690;20.4;251
6692;18.9;252
6694;18.8;254
6696;18.9;255
6698;18.8;257
6700;17.8;257
6702;19.7;259
6704;21;259
6706;19.7;258
6708;19.2;260
6710;20.3;259
6712;19.5;260
6714;19.8;261
6716;20.1;261
6718;20;263
6720;19.1;262
6722;19.7;264
6724;23.5;262
6726;21.5;259
6728;21.2;260
6730;22.1;256
6732;19.7;256
6734;18.8;257
6736;20;256
6738;21;257
6740;19;255
6742;18.3;257
6744;20.1;258
6746;18.7;257
6748;20.5;260
6750;20.4;258
6752;19.8;258
6754;19.6;260
6756;19.8;258
6758;20.6;261
6760;18.9;259
6762;19.7;260
6764;21.5;261
6766;19.2;260
6768;18.6;263
6770;22;261
6772;22.1;259
6774;21.5;259
6776;20.8;256
6778;20.4;258
6780;18.6;256
6782;19.1;257
6784;20.8;258
6786;18.9;256
6788;19;260
6790;20.1;259
6792;19.6;259
6794;18.6;262
6796;21.5;259
6798;22.4;259
6800;20.1;255
6802;19.5;257
6804;20.2;256
6806;18.7;255
6808;19.4;258
6810;20;256
6812;19.3;257
6814;18.9;259
6816;21.5;256
6818;22;256
6820;20.3;253
6822;20.2;254
6824;22.6;253
6826;19.7;252
6828;18.8;255
6830;20.2;255
6832;18.8;255
6834;19.1;258
6836;19;258
6838;19.6;260
6840;19;260
6842;19.8;261
6844;21.8;260
6846;20;258
6848;20.7;260
6850;21.1;258
6852;20;258
6854;19.8;260
6856;20.4;257
6858;21.2;259
6860;20.5;256
6862;21.7;255
6864;23.3;253
6866;21.5;249
6868;21;251
6870;21.3;250
6872;20.1;249
6874;19.1;251
6876;18.7;251
6878;19.3;255
6880;17.7;254
6882;17.5;257
6884;20.2;259
6886;19;258
6888;19.3;261
6890;20.8;260
6892;19.9;259
6894;20.6;261
6896;19.6;260
6898;20.1;263
6900;19.3;261
6902;19.5;263
6904;20.3;264
6906;21;262
6908;23.2;261
6910;22.3;256
6912;20.2;256
6914;19.9;256
6916;20.2;254
6918;21.2;256
6920;19.3;254
6922;18.6;255
6924;19.1;256
6926;18.4;256
6928;19.2;259
6930;19;259
6932;19.7;260
6934;20.1;261
6936;19.8;260
6938;20.6;262
6940;18.7;261
6942;19.6;262
6944;21;263
6946;19.5;262
6948;19;265
6950;20.6;264
6952;21.2;265
6954;23.8;263
6956;21.5;260
6958;21.6;261
6960;20;258
6962;19.1;259
6964;21.6;259
6966;19.9;258
6968;19.5;261
6970;20.4;259
6972;19.4;260
6974;19.1;262
6976;19.9;260
6978;20.9;263
6980;20.7;260
6982;19.8;261
6984;20.6;262
6986;20.4;259
6988;20.5;263
6990;20.3;260
6992;19.9;261
6994;20.3;262
6996;19.8;262
6998;20.8;263
7000;21.7;259
7002;21.5;259
7004;21.8;258
7006;20.5;255
7008;19;257
7010;19.8;257
7012;19.2;258
7014;19.6;259
7016;18.8;259
7018;19.6;262
7020;19;261
7022;18.4;263
7024;20.7;265
7026;20.9;263
7028;21.6;265
7030;21.9;261
7032;21.3;261
7034;19.1;262
7036;20.5;259
7038;21.1;261
7040;20.4;258
7042;19.6;260
7044;21.7;259
7046;23.1;254
7048;22.6;254
7050;21.6;251
7052;20.9;250
7054;20.6;251
7056;19.7;251
7058;20.3;254
7060;18.4;252
7062;18.7;255
7064;19.9;256
7066;18.3;255
7068;18;260
7070;20.1;259
7072;20.3;260
7074;20.2;260
7076;19.8;260
7078;21;261
7080;19.7;259
7082;18.1;261
7084;21.2;262
7086;20;261
7088;20.3;263
7090;20.6;261
7092;21.9;261
7094;22.7;259
7096;21.7;256
7098;22.7;255
7100;20.7;252
7102;19.8;253
7104;20.5;254
7106;19.5;255
7108;18.9;256
7110;18.5;256
7112;18.7;257
7114;18.6;259
7116;18.4;259
7118;20.7;262
7120;19.1;259
7122;20.3;260
7124;20.8;261
7126;20;259
7128;18.3;261
7130;20.4;261
7132;19.9;263
7134;20.3;264
7136;19.7;264
7138;23.6;264
7140;21.6;259
7142;20.5;259
7144;21.8;259
7146;20.2;257
7148;18.9;259
7150;20.2;257
7152;19.5;258
7154;18.6;260
7156;19.4;259
7158;20.4;261
7160;19.5;259
7162;19;261
7164;20.5;261
7166;19.7;259
7168;20.7;262
7170;20.5;260
7172;20.3;259
7174;19.1;261
7176;19.3;261
7178;20.7;263
7180;18.6;262
7182;19.7;263
7184;23.1;263
7186;22.8;258
7188;20.5;259
7190;21.7;257
7192;19.6;257
7194;20.1;258
7196;19.1;257
7198;20.2;260
7200;19.2;259
7202;17.7;262
7204;20.9;262
7206;19.5;261
7208;19.7;264
7210;21.7;261
7212;21.1;261
7214;20.2;262
7216;21.1;259
7218;21.7;261
7220;20.3;258
7222;19.7;258
7224;20.4;259
7226;19.7;257
7228;20.5;261
7230;21.5;258
7232;22.3;255
7234;21.4;254
7236;20.9;253
7238;21.6;254
7240;19.7;252
7242;19.3;254
7244;21;255
7246;19.1;254
7248;17.5;257
7250;19.4;257
7252;19;259
7254;20.1;260
7256;19.6;260
7258;21.2;261
7260;20.1;259
7262;19.7;260
7264;21.4;260
7266;20.1;258
7268;20.1;260
7270;21.2;257
7272;19.9;258
7274;20.1;259
7276;22.5;255
7278;24.1;254
7280;22.2;250
7282;21.1;250
7284;21.5;249
7286;20.1;247
7288;19.7;250
7290;20;249
7292;19.3;250
7294;18.6;252
7296;18.8;252
7298;20.1;255
7300;17.2;255
7302;19.4;256
7304;21.3;257
7306;18.5;256
7308;19.3;258
7310;20.3;257
7312;19.3;258
7314;19.9;260
7316;19.2;259
7318;19.7;262
7320;18.8;260
7322;19.5;262
7324;21.9;261
7326;22.2;257
7328;22.5;257
7330;21.5;253
7332;20.7;254
7334;20;255
7336;20.1;253
7338;22;254
7340;19.4;252
7342;18.8;254
7344;19.6;255
7346;18.6;254
7348;19.8;258
7350;20.8;255
7352;20.3;255
7354;18.7;256
7356;19.8;255
7358;19.4;258
7360;18.5;258
7362;19.7;259
7364;20.8;260
7366;19.4;259
7368;19.4;262
7370;22.3;259
7372;22.2;257
7374;21.7;257
7376;20;256
7378;20.5;257
7380;18.4;256
7382;18.1;258
7384;20.6;258
7386;18.7;257
7388;19.5;260
7390;20.7;258
7392;19.7;259
7394;19.7;260
7396;21.4;257
7398;22.4;258
7400;19.7;256
7402;19.4;256
7404;19.9;256
7406;19.1;255
7408;20.4;258
7410;20.4;257
7412;19.6;258
7414;19.4;260
7416;21;258
7418;22.5;257
7420;20.3;254
7422;20.3;255
7424;22.9;255
7426;20;253
7428;19.3;256
7430;20.4;255
7432;18.4;256
7434;19.4;259
7436;19.3;259
7438;20.3;261
7440;18.5;260
7442;19.7;262
7444;21.2;261
7446;20.2;259
7448;21.7;262
7450;20.8;258
7452;20.1;258
7454;19.8;259
7456;20.3;258
7458;21.9;259
7460;20.4;257
7462;20.8;256
7464;23.1;253
7466;21.5;250
7468;21.8;252
7470;20.9;249
7472;20.3;250
7474;19;251
7476;18.9;251
7478;19.4;254
7480;17.8;254
7482;18.5;256
7484;21;257
7486;19;256
7488;19;259
7490;20.4;258
7492;20.1;258
7494;20.5;259
7496;19.5;258
7498;20.1;260
7500;18.8;259
7502;19.2;261
7504;20.7;262
7506;19.8;260
7508;21.6;261
7510;22.9;256
7512;21.1;255
7514;21.1;255
7516;20.5;253
7518;22.4;255
7520;20.1;252
7522;19.3;254
7524;19.9;255
7526;18.8;254
7528;19;257
7530;19.3;257
7532;18.9;257
7534;18.7;259
7536;20.1;258
7538;20.4;260
7540;18.4;259
7542;19.2;260
7544;20.2;262
7546;19.6;261
7548;18.6;264
7550;21.3;263
7552;20;263
7554;22;263
7556;22.1;260
7558;22;260
7560;20.3;257
7562;19;259
7564;20.4;260
7566;19.7;258
7568;19.3;262
7570;20.2;260
7572;19;262
7574;19.2;263
7576;20.4;262
7578;21;264
7580;20.5;262
7582;20.4;262
7584;20.7;262
7586;20.3;259
7588;20.7;263
7590;20.3;261
7592;20.6;262
7594;19.1;263
7596;20.1;262
7598;21.8;264
7600;21;260
7602;21.4;259
7604;23;259
7606;21.1;255
7608;19;258
7610;20.2;257
7612;19.4;258
7614;20.3;259
7616;18.6;260
7618;20.1;263
7620;19.4;262
7622;18.4;264
7624;20;266
7626;20.1;264
7628;21.9;264
7630;22;261
7632;20.5;262
7634;20.5;262
7636;20.3;261
7638;22;262
7640;20.5;259
7642;19.6;260
7644;20.7;261
7646;22;257
7648;22;257
7650;21.6;254
7652;20.9;253
7654;20;254
7656;19.4;254
7658;19.6;257
7660;17.3;255
7662;18.6;257
7664;19.9;259
7666;19.4;257
7668;17.9;261
7670;19.5;261
7672;21.1;260
7674;21.4;261
7676;20;259
7678;21.1;261
7680;19.9;259
7682;18.6;261
7684;20.6;262
7686;19.8;259
7688;19.8;262
7690;20.9;260
7692;22.4;258
7694;22.4;257
7696;21.7;253
7698;22.3;254
7700;21.2;251
7702;19.8;251
7704;20.8;252
7706;19.6;253
7708;19.1;254
7710;18.7;254
7712;19.1;255
7714;17.9;257
7716;18.2;257
7718;21.4;260
7720;19.1;258
7722;20.1;259
7724;21.1;260
7726;19.8;258
7728;18.8;262
7730;19.8;261
7732;20;262
7734;20.7;263
7736;19.7;263
7738;23.4;262
7740;21.6;258
7742;20.4;258
7744;21;258
7746;20.2;256
7748;19.3;258
7750;20.5;256
7752;19.1;257
7754;19.4;259
7756;19.3;258
7758;19.6;261
7760;19;259
7762;18.9;261
7764;21.4;262
7766;19.9;259
7768;20.5;261
7770;20;260
7772;20.1;260
7774;19.2;261
7776;19.7;261
7778;20.9;263
7780;19.3;261
7782;19.6;264
7784;23.1;263
7786;22.5;258
7788;20.5;259
7790;21.1;258
7792;20.1;258
7794;20.2;258
7796;19.1;259
7798;20.4;260
7800;19.2;259
7802;18.5;262
7804;20.7;263
7806;20;262
7808;19.8;265
7810;21.2;263
7812;20.4;263
7814;20.1;263
7816;21.5;261
7818;20.9;262
7820;20.3;259
7822;19.4;260
7824;20.3;261
7826;20.1;259
7828;19.9;261
7830;21.8;258
7832;21.9;256
7834;20.8;255
7836;20.9;254
7838;21.2;255
7840;18.7;254
7842;19;255
7844;20.1;257
7846;18.6;256
7848;18.1;259
7850;20;258
7852;18.7;260
7854;19.7;262
7856;19.5;262
7858;20.9;263
7860;20;261
7862;20.3;262
7864;21.2;262
7866;20;260
7868;20.2;263
7870;20.9;261
7872;20.1;261
7874;19.9;262
7876;22.2;259
7878;22;257
7880;21.8;253
7882;21.1;252
7884;21.9;251
7886;20.3;249
7888;19.7;251
7890;20.5;250
7892;19.9;250
7894;18;253
7896;19.1;252
7898;19.9;255
7900;17.8;255
7902;19;256
7904;20.7;257
7906;19.7;255
7908;18.8;258
7910;20.4;257
7912;18.7;258
7914;20.2;259
7916;19.9;258
7918;19.9;261
7920;19.6;259
7922;19.9;260
7924;23.4;258
7926;21.6;254
7928;21.6;255
7930;22;252
7932;20.9;251
7934;19.1;253
7936;20.3;252
7938;21;253
7940;19.3;252
7942;18.9;254
7944;20.1;254
7946;19.1;253
7948;19.9;257
7950;19.7;255
7952;19.9;255
7954;19.5;256
7956;19.6;255
7958;19.8;257
7960;17.7;257
7962;19.3;258
7964;20.3;259
7966;19.1;259
7968;20;261
7970;22.9;257
7972;21.5;256
7974;21;257
7976;20.4;254
7978;20.4;256
7980;18.4;255
7982;18;257
7984;19.4;258
7986;18.6;257
7988;19.6;260
7990;20.3;258
7992;19.4;260
7994;18.5;261
7996;21.1;259
7998;21.8;259
8000;20.3;256
8002;19.4;257
8004;20.1;257
8006;19.4;255
8008;19.6;259
8010;20.5;258
8012;19;257
8014;20.1;259
8016;21.5;257
8018;22;257
8020;20.3;254
8022;19.6;255
8024;21.9;255
8026;19.6;253
8028;18.8;256
8030;19.7;256
8032;18.6;257
8034;19.3;259
8036;19.7;259
8038;19.6;261
8040;18.6;261
8042;19.3;262
8044;21.7;262
8046;20;261
8048;21.3;263
8050;21.2;259
8052;19.8;260
8054;19.9;262
8056;20.6;260
8058;21.4;261
8060;21;258
8062;21.2;258
8064;22.8;255
8066;21.8;252
8068;21.2;253
8070;20.9;252
8072;20.1;251
8074;19.7;253
8076;19.3;253
8078;20.3;255
8080;17;255
8082;18.2;257
8084;20.8;259
8086;19.3;258
8088;19;261
8090;20.8;259
8092;20.3;259
8094;20.6;260
8096;19.6;259
8098;20.3;261
8100;19.5;260
8102;19.3;261
8104;21;261
8106;19.8;260
8108;21.4;261
8110;22.9;257
8112;21.7;255
8114;19.9;255
8116;21.1;253
8118;21.8;254
8120;20;252
8122;19.2;252
8124;20.3;254
8126;19.1;252
8128;19;256
8130;19;255
8132;19.2;256
8134;19.2;258
8136;19.9;256
8138;20;259
8140;18.6;256
8142;19.1;258
8144;20.7;260
8146;19.4;258
8148;18.9;262
8150;20.4;261
8152;20.4;262
8154;22.2;261
8156;21.6;258
8158;21.7;259
8160;20.5;256
8162;19;257
8164;21.4;258
8166;19.2;256
8168;19.2;259
8170;20;258
8172;18.6;259
8174;19.7;261
8176;19.5;260
8178;20.2;262
8180;20.2;259
8182;19.9;260
8184;21.3;260
8186;20;258
8188;19.5;261
8190;20;260
8192;19.6;260
8194;19;261
8196;19.8;261
8198;21.3;263
8200;19.5;262
8202;21.2;261
8204;22.5;261
8206;21;257
8208;19.5;259
8210;20.2;259
8212;19.6;259
8214;19.6;260
8216;18.5;261
8218;20.1;263
8220;18.9;262
8222;18.7;264
8224;20.6;266
8226;20.9;264
8228;21.5;265
8230;22.5;262
8232;21.2;262
8234;19.9;263
8236;20.1;260
8238;21.3;262
8240;20.2;259
8242;19.8;260
8244;21;261
8246;22.1;256
8248;22.2;257
8250;21.6;254
8252;21.3;253
8254;19.5;253
8256;19.5;253
8258;20.1;255
8260;18.3;254
8262;18.2;257
8264;19.4;259
8266;19.1;257
8268;17.7;261
8270;19.5;261
8272;20.4;261
8274;21.1;261
8276;20;260
8278;21.1;262
8280;19.4;259
8282;18.6;262
8284;20.5;263
8286;20.4;260
8288;20;262
8290;21;260
8292;21.8;259
8294;22.4;257
8296;22.5;253
8298;22.4;254
8300;21.6;249
8302;19.9;250
8304;20.1;251
8306;20;252
8308;18.3;253
8310;19.5;253
8312;19.2;254
8314;18.6;256
8316;18.3;255
8318;21.4;258
8320;19.1;256
8322;19.6;257
8324;20.8;258
8326;19.6;255
8328;18.8;259
8330;20;259
8332;19.8;259
8334;20.3;260
8336;19.3;260
8338;22.7;259
8340;21.5;255
8342;20;255
8344;21.7;255
8346;20.3;252
8348;20.8;255
8350;19.9;253
8352;19.6;254
8354;18.5;256
8356;18.9;255
8358;19;257
8360;18.8;256
8362;19.5;258
8364;20.7;258
8366;19.8;255
8368;19.5;257
8370;20.1;256
8372;19.7;256
8374;18.8;258
8376;18.9;258
8378;20.8;261
8380;18.9;259
8382;19.1;260
8384;22.7;260
8386;22.1;255
8388;20;256
8390;20.5;255
8392;19.8;255
8394;20.5;256
8396;18.7;256
8398;19.8;258
8400;18.5;258
8402;18;260
8404;19.8;262
8406;19.5;260
8408;19.7;264
8410;21.1;261
8412;20.3;261
8414;20.6;262
8416;21.1;259
8418;22.1;260
8420;20.4;257
8422;19.4;258
8424;20.6;259
8426;20.1;257
8428;20;260
8430;21.6;257
8432;22.8;255
8434;21.5;253
8436;21.1;252
8438;21.2;253
8440;18.9;251
8442;19.5;253
8444;20.8;254
8446;19.7;252
8448;17.4;256
8450;19.1;257
8452;18.7;258
8454;19.3;261
8456;19.5;260
8458;21.1;261
8460;20.1;258
8462;19.9;260
8464;20.9;261
8466;19.7;258
8468;20.4;261
8470;20.6;259
8472;20;259
8474;18.6;260
8476;22.5;257
8478;24.2;255
8480;22.4;251
8482;20.9;251
8484;21.9;251
8486;19.6;249
8488;20.8;251
8490;20.3;251
8492;19.8;251
8494;18.8;253
8496;19.1;253
8498;19.5;256
8500;17.6;255
8502;19;257
8504;21.2;258
8506;19.6;256
8508;19.8;258
8510;21;257
8512;19.4;258
8514;20.7;258
8516;19.3;258
8518;20.3;259
8520;18.9;258
8522;20.1;259
8524;21;257
8526;21.9;252
8528;21.9;253
8530;22;250
8532;20.6;249
8534;18.7;252
8536;20.6;249
8538;21.5;251
8540;19.8;249
8542;18.7;251
8544;20.3;252
8546;18.9;250
8548;19.8;254
8550;20.5;253
8552;20.1;253
8554;19.9;254
8556;19.7;253
8558;19.8;255
8560;18.2;254
8562;18.8;257
8564;20.4;258
8566;18.8;256
8568;20.7;258
8570;23.1;254
8572;21.5;253
8574;21.3;253
8576;19.8;252
8578;20.4;253
8580;18.8;253
8582;18.4;254
8584;20.4;255
8586;17.9;254
8588;19.8;258
8590;20.1;256
8592;18.8;258
8594;17.8;260
8596;20.5;258
8598;21.7;259
8600;20.4;256
8602;19.3;257
8604;19.6;257
8606;19.3;255
8608;19.3;258
8610;20.2;258
8612;19.1;258
8614;19.7;260
8616;21.8;257
8618;22.5;257
8620;19.9;254
8622;19.8;255
8624;21.9;255
8626;19.4;253
8628;18.1;256
8630;19.5;256
8632;18.6;257
8634;19.1;260
8636;19;259
8638;20.1;261
8640;18.9;262
8642;19.7;262
8644;22.3;263
8646;20.1;260
8648;21.2;262
8650;21;260
8652;20.1;260
8654;20.2;261
8656;20.4;260
8658;21.4;261
8660;20.3;259
8662;21.2;258
8664;23;257
8666;21.7;252
8668;21.5;254
8670;20.4;252
8672;20;252
8674;18.9;254
8676;18.9;253
8678;19.2;257
8680;17.3;256
8682;18.6;259
8684;20.5;261
8686;19.1;259
8688;19.4;261
8690;21.7;259
8692;20.2;260
8694;20.2;261
8696;19.5;261
8698;20.4;262
8700;19.1;261
8702;19.1;263
8704;20.4;263
8706;20.5;261
8708;21.7;261
8710;23;256
8712;21.2;255
8714;20.4;255
8716;20.9;253
8718;22;255
8720;19.9;253
8722;19.3;253
8724;20.3;255
8726;19.1;253
8728;19.6;257
8730;18.8;256
8732;19.6;257
8734;19.2;257
8736;20;257
8738;20.8;258
8740;19.4;256
8742;19.3;258
8744;21;259
8746;19.6;258
8748;18.6;260
8750;20.3;260
8752;19.5;260
8754;21.2;261
8756;21.7;258
8758;22;257
8760;20.1;255
8762;19.3;256
8764;21.5;257
8766;19.2;254
8768;20.1;258
8770;19.9;256
8772;18.9;257
8774;18.9;259
8776;19.4;258
8778;20.4;260
8780;20.3;258
8782;19.6;258
8784;21;259
8786;20.1;257
8788;19.2;260
8790;19.8;259
8792;19.6;258
8794;20;260
8796;19.4;260
8798;20.7;262
8800;20.7;259
8802;21.4;258
8804;23.2;258
8806;20.2;255
8808;18.8;257
8810;19.7;257
8812;19.3;258
8814;19.4;259
8816;18.6;259
8818;20.1;261
8820;18.8;260
8822;18.1;263
8824;20.9;265
8826;20.7;262
8828;20.8;265
8830;21.6;262
8832;20.4;262
8834;20.1;263
8836;20.2;261
8838;21.6;263
8840;20.4;260
8842;19.9;261
8844;20.2;262
8846;21.6;258
8848;21.6;258
8850;21.3;256
8852;20.9;254
8854;20.1;254
8856;19.8;254
8858;19.8;256
8860;17.7;255
8862;18.6;257
8864;20.9;258
8866;19.1;257
8868;17.9;261
8870;19.2;261
8872;20.1;262
8874;20.8;262
8876;20.4;262
8878;21.1;263
8880;20.1;260
8882;19.7;262
8884;21.2;263
8886;20.5;261
8888;20.6;263
8890;20.9;261
8892;21.9;260
8894;21.9;258
8896;21.8;255
8898;22.4;255
8900;21.1;251
8902;19.2;252
8904;20.4;253
8906;19.4;251
8908;18.4;254
8910;19;254
8912;19.6;255
8914;18.3;257
8916;18.9;258
8918;21.1;260
8920;19.5;257
8922;19.7;258
8924;20.6;260
8926;20.6;257
8928;18.8;260
8930;19.7;260
8932;20.1;260
8934;20.1;261
8936;19.4;261
8938;22.6;261
8940;22.2;256
8942;20.4;256
8944;21.2;255
8946;20.6;253
8948;20.6;255
8950;20.4;253
8952;19.8;254
8954;18.6;256
8956;19.1;255
8958;20.3;257
8960;19;255
8962;19.1;257
8964;20.5;258
8966;19.9;255
8968;20.7;258
8970;20.1;257
8972;19.8;256
8974;18.7;258
8976;18.9;257
8978;21.4;260
8980;18.4;258
8982;19.2;261
8984;22.3;261
8986;22.5;256
8988;20.2;257
8990;21.2;254
8992;20;254
8994;20;255
8996;19.1;255
8998;19.1;258
9000;19.2;256
9002;17.9;259
9004;19.2;262
9006;19;259
9008;19.3;263
9010;21.5;261
9012;20.6;261
9014;20.2;262
9016;20.9;259
9018;21.7;261
9020;19.7;258
9022;19.2;259
9024;20.5;260
9026;19.3;258
9028;19.6;261
9030;22.2;259
9032;22.7;256
9034;21.3;255
9036;20.4;254
9038;21.3;256
9040;18.2;254
9042;18.8;256
9044;20.3;257
9046;19;256
9048;17.8;260
9050;19.6;260
9052;18.6;261
9054;20;263
9056;20;262
9058;21;263
9060;20.1;261
9062;19.9;262
9064;21.4;263
9066;19.7;260
9068;20.4;263
9070;21;261
9072;19.5;261
9074;19.2;262
9076;22.4;259
9078;24.5;258
9080;22;253
9082;20.8;252
9084;21.9;252
9086;20.2;250
9088;19.1;253
9090;20.6;252
9092;19.1;252
9094;18.5;254
9096;19.1;255
9098;19.7;258
9100;17.6;257
9102;18.3;260
9104;21.9;261
9106;20.1;259
9108;19.2;261
9110;20.7;259
9112;19.7;260
9114;20;261
9116;19.6;260
9118;20.2;262
9120;19.4;261
9122;20.6;262
9124;23.8;259
9126;21.8;254
9128;21.4;255
9130;21.5;252
9132;20.1;252
9134;19.2;253
9136;20.4;251
9138;21.8;253
9140;19.9;251
9142;18.8;253
9144;20.7;254
9146;19.3;252
9148;19.9;255
9150;20.8;253
9152;20.2;253
9154;19.5;255
9156;19.9;253
9158;20.7;256
9160;18.2;254
9162;18.9;257
9164;20.9;258
9166;18.8;257
9168;20.6;258
9170;23.2;254
9172;21.9;253
9174;21.2;253
9176;19.9;251
9178;20.5;253
9180;18.5;252
9182;18.8;254
9184;19.2;256
9186;18.2;254
9188;18.3;258
9190;20.3;256
9192;19.5;258
9194;18.7;260
9196;20.9;257
9198;21.8;259
9200;20.2;255
9202;19.8;255
9204;20.8;256
9206;19.2;253
9208;18.4;257
9210;19.7;257
9212;18.7;257
9214;19.9;259
9216;21.3;258
9218;21.9;257
9220;19.5;255
9222;19.9;255
9224;22.2;255
9226;19.4;254
9228;18.4;257
9230;20;256
9232;18;257
9234;19.4;260
9236;18.9;260
9238;19.6;262
9240;19.5;262
9242;19.8;262
9244;22;263
9246;20.1;260
9248;21.2;262
9250;20.8;260
9252;19.6;261
9254;19.6;263
9256;20.2;261
9258;21.2;262
9260;20.4;259
9262;22.1;258
9264;23.2;256
9266;21.2;252
9268;20.8;254
9270;20.5;252
9272;19.6;252
9274;19.6;254
9276;18.8;254
9278;19.6;258
9280;16.8;257
9282;18.4;260
9284;20.5;262
9286;20.2;259
9288;19.5;263
9290;21.3;261
9292;20.3;261
9294;20.8;262
9296;19.8;261
9298;19.9;264
9300;19.2;262
9302;19.7;264
9304;21.5;263
9306;20.7;262
9308;23.3;262
9310;23.4;257
9312;21.1;255
9314;19.5;256
9316;20.9;253
9318;21.4;255
9320;19.7;253
9322;19.3;254
9324;20.4;255
9326;19;253
9328;18.1;258
9330;19.1;257
9332;19.3;258
9334;19.5;258
9336;20;257
9338;21;259
9340;19.9;257
9342;19.1;258
9344;20.9;259
9346;19.7;258
9348;18.9;260
9350;20.1;260
9352;20;260
9354;23.4;259
9356;22;255
9358;21.7;255
9360;20.9;252
9362;19.4;254
9364;20.4;255
9366;20;253
9368;19.9;256
9370;19.9;255
9372;19.2;256
9374;18.9;257
9376;19.1;257
9378;20.5;259
9380;20.1;256
9382;19.3;257
9384;19.9;257
9386;19.9;255
9388;20.5;257
9390;19.5;256
9392;19.3;256
9394;18.6;258
9396;19.2;257
9398;19.9;260
9400;21.6;256
9402;21.5;255
9404;22;254
9406;20.6;252
9408;19.5;254
9410;19.8;255
9412;19.1;255
9414;19.8;257
9416;18.1;257
9418;19.5;260
9420;18.2;259
9422;18.4;262
9424;21.2;263
9426;20.6;261
9428;20.2;263
9430;21.1;260
9432;20.1;260
9434;18.7;262
9436;20;260
9438;20.9;262
9440;20.2;260
9442;19.3;260
9444;20.4;261
9446;22.3;258
9448;21.3;258
9450;21.1;255
9452;20.9;254
9454;19.7;255
9456;19.7;254
9458;19.9;257
9460;18.1;255
9462;18.2;257
9464;19.7;260
9466;19;258
9468;17.7;262
9470;19.5;262
9472;20.7;262
9474;20.6;263
9476;20.5;262
9478;21.2;263
9480;20.1;261
9482;19.3;263
9484;20.9;263
9486;20.3;261
9488;20.4;263
9490;20.8;262
9492;22.5;260
9494;22.2;258
9496;22;255
9498;22.6;254
9500;21;251
9502;19.8;252
9504;20.2;253
9506;19.7;251
9508;19.1;254
9510;19.4;255
9512;18.9;255
9514;17.7;257
9516;18.7;257
9518;20.7;259
9520;19.1;258
9522;19.8;259
9524;21.2;260
9526;20.3;257
9528;18.5;260
9530;20.1;260
9532;20.4;260
9534;20.2;262
9536;19.1;262
9538;21.9;263
9540;22.6;258
9542;20.5;258
9544;21.3;257
9546;20.4;255
9548;20.2;257
9550;20.4;255
9552;19.9;255
9554;18.4;257
9556;19.6;256
9558;19.8;257
9560;19.6;256
9562;19.2;256
9564;21.2;258
9566;20.4;254
9568;20;257
9570;20.2;255
9572;19.8;254
9574;18.9;256
9576;19;256
9578;20.1;258
9580;17.6;256
9582;19.1;258
9584;21.6;260
9586;22.8;254
9588;21.1;255
9590;21.8;253
9592;20.5;252
9594;20.5;253
9596;19.2;253
9598;20.2;255
9600;19.2;254
9602;17.8;257
9604;19;259
9606;19.3;257
9608;19.2;260
9610;21;258
9612;20.7;258
9614;20.1;260
9616;20.7;257
9618;21.6;258
9620;19.9;255
9622;19.3;256
9624;20.5;257
9626;19.8;255
9628;19.6;258
9630;20.8;256
9632;22.7;254
9634;21.5;253
9636;21;251
9638;21.2;253
9640;19.4;251
