Temps [s];Marche [s/j];Amplitude [°]
6450;3.6;269
6452;3.6;267
6454;4.3;269
6456;3.3;268
6458;5.2;266
6460;2.8;268
6462;3.2;266
6464;5.2;266
6466;2.7;265
6468;3;264
6470;3.5;265
6472;3.6;263
6474;3.9;263
6476;3.1;263
6478;3.6;261
6480;2.7;262
6482;1.9;262
6484;4.3;262
6486;1.3;263
6488;2.3;262
6490;4;262
6492;2.6;260
6494;2.8;261
6496;2.7;261
6498;2.6;259
6500;2.6;261
6502;1.9;260
6504;3.4;260
6506;1.3;261
6508;1.6;261
6510;3.1;263
6512;2.2;261
6514;3;262
6516;2.3;263
6518;3.7;261
6520;2.1;263
6522;1.9;263
6524;4.5;263
6526;1.7;263
6528;2.1;263
6530;3;265
6532;2.5;263
6534;2.8;264
6536;3;265
6538;2.7;263
6540;3.1;264
6542;3.1;263
6544;4.6;262
6546;2.2;262
6548;2.9;261
6550;4;261
6552;1.8;259
6554;2.6;260
6556;2.3;261
6558;2.5;259
6560;2.2;261
6562;1.5;261
6564;2.8;261
6566;1.3;263
6568;1.7;263
6570;2.6;265
6572;1.6;265
6574;2.1;267
6576;2;269
6578;2.7;269
6580;3.1;272
6582;3.4;272
6584;5.4;272
6586;3.1;272
6588;4.2;271
6590;4.4;272
6592;4.2;270
6594;4.2;271
6596;4.1;271
6598;3.9;269
6600;3.9;270
6602;3.7;269
6604;5.5;267
6606;3.3;267
6608;3.9;266
6610;4;266
6612;2.7;264
6614;3.2;266
6616;2.6;267
6618;2.5;265
6620;2.4;268
6622;2.6;268
6624;3.7;269
6626;2.2;271
6628;3.3;271
6630;4.9;271
6632;3.9;270
6634;4.4;270
6636;3.9;270
6638;3.7;268
6640;4.3;270
6642;3.9;269
6644;5.2;269
6646;3.1;268
6648;3.8;267
6650;4.9;267
6652;4.1;264
6654;4;264
6656;3.4;264
6658;2.5;262
6660;2.9;263
6662;2.4;263
6664;3.4;263
6666;1.9;265
6668;2.7;264
6670;3.4;265
6672;2.1;265
6674;3.1;266
6676;3.4;266
6678;3.4;263
6680;3.4;264
6682;3.1;263
6684;3.5;263
6686;2.3;263
6688;2.8;263
6690;3;264
6692;2.1;263
6694;3.4;263
6696;3.3;264
6698;2.7;262
6700;2.7;264
6702;2.5;262
6704;3.9;263
6706;1.2;263
6708;2.5;263
6710;2.6;264
6712;2;263
6714;3.3;265
6716;2.5;265
6718;1.6;264
6720;2.9;266
6722;3.6;265
6724;4.6;263
6726;2.3;264
6728;3.9;262
6730;3.8;262
6732;2;260
6734;2.9;261
6736;2.1;262
6738;2;260
6740;2.2;262
6742;2.1;262
6744;3.7;261
6746;1.9;262
6748;1.9;262
6750;2.9;263
6752;2.3;262
6754;3;263
6756;2.2;264
6758;1.9;264
6760;1.8;267
6762;2;267
6764;3.7;268
6766;2.3;269
6768;3.4;269
6770;4.3;269
6772;3.7;267
6774;3.7;268
6776;3.3;268
6778;2.9;266
6780;3.3;267
6782;2.7;267
6784;4.3;266
6786;2.2;267
6788;3.3;266
6790;4.8;266
6792;3.1;264
6794;3;265
6796;2.5;265
6798;2.9;263
6800;2.7;265
6802;1.9;265
6804;3.6;265
6806;1.5;267
6808;1.9;267
6810;3.2;270
6812;2.3;269
6814;3.9;271
6816;3.9;271
6818;4.5;268
6820;2.7;271
6822;4.3;269
6824;4.4;269
6826;4.6;268
6828;2.4;267
6830;2.8;270
6832;2.9;269
6834;4.3;269
6836;5.1;268
6838;4.7;264
6840;3.5;265
6842;3;264
6844;5;262
6846;1.6;263
6848;3.1;262
6850;3.4;262
6852;1.7;261
6854;2.2;263
6856;1.5;265
6858;3;263
6860;2.8;265
6862;4.2;263
6864;3.3;262
6866;2.4;262
6868;1;263
6870;2.8;265
6872;1.7;264
6874;2.6;266
6876;2.2;267
6878;3;267
6880;1.9;269
6882;3.5;268
6884;5.8;266
6886;2.9;266
6888;3.3;265
6890;3.9;265
6892;3.1;262
6894;3.3;263
6896;2.3;264
6898;2.9;262
6900;2.3;264
6902;1.9;264
6904;4.3;264
6906;2.4;264
6908;3.7;263
6910;4;262
6912;2.5;260
6914;2.5;262
6916;2;262
6918;2.8;260
6920;2.1;262
6922;1.7;262
6924;4.1;262
6926;2.2;262
6928;2.4;261
6930;2.8;262
6932;2.5;260
6934;2.8;262
6936;1.6;263
6938;4.1;261
6940;1;264
6942;1.5;263
6944;4.3;264
6946;0.9;265
6948;1.8;266
6950;2.8;268
6952;3.2;265
6954;3.1;268
6956;3;268
6958;4.8;265
6960;2.9;266
6962;2.6;265
6964;5.2;264
6966;1.6;265
6968;3.5;264
6970;4.4;264
6972;2.5;261
6974;3;263
6976;2;263
6978;3.7;261
6980;2.3;263
6982;2;262
6984;3.8;262
6986;1.4;263
6988;1.2;263
6990;2;266
6992;2.2;265
6994;3.3;267
6996;2;269
6998;4.8;267
7000;2.6;269
7002;2.6;269
7004;5.3;269
7006;2.8;269
7008;3.1;268
7010;3.9;269
7012;3.9;267
7014;3.4;268
7016;3;268
7018;4.1;266
7020;3.9;267
7022;3.2;266
7024;5.7;264
7026;2.3;264
7028;3;264
7030;3.5;264
7032;2.5;263
7034;2.7;264
7036;1.9;266
7038;3;264
7040;2.1;267
7042;2;266
7044;4.6;266
7046;2.2;267
7048;2.2;267
7050;2.7;269
7052;3.2;268
7054;3.6;269
7056;2.9;270
7058;4.9;268
7060;3.1;269
7062;3.3;268
7064;5.5;268
7066;2.5;268
7068;3.1;267
7070;3.5;269
7072;3.7;266
7074;4;266
7076;3.1;266
7078;3.6;264
7080;2.8;266
7082;2.3;265
7084;4.8;265
7086;1.6;266
7088;2.8;266
7090;4.5;266
7092;3.1;264
7094;3.4;264
7096;2.6;265
7098;3.6;263
7100;3;264
7102;2.2;263
7104;3.9;263
7106;2;264
7108;1.8;264
7110;2.7;266
7112;2.8;264
7114;3.4;264
7116;2.5;265
7118;3.8;263
7120;2;266
7122;2;266
7124;4.5;266
7126;2;266
7128;2.5;265
7130;2.3;268
7132;2.5;266
7134;2.9;268
7136;2.9;268
7138;3.3;266
7140;3.3;268
7142;3;267
7144;4.8;266
7146;2.8;266
7148;3.1;265
7150;4.3;265
7152;2.8;263
7154;3.3;264
7156;2.8;264
7158;3.2;262
7160;3;263
7162;2.1;262
7164;3.7;262
7166;1.9;263
7168;2.1;262
7170;2.6;264
7172;1.7;263
7174;2.6;265
7176;1.7;267
7178;2.3;267
7180;2.7;270
7182;2.9;269
7184;5;269
7186;2.2;270
7188;3.6;269
7190;4;270
7192;3.6;268
7194;4.1;269
7196;3.2;270
7198;3.5;268
7200;3.9;270
7202;3.8;268
7204;5.5;267
7206;2.8;267
7208;3.5;266
7210;4;265
7212;2.4;264
7214;2.5;266
7216;2.5;267
7218;2.4;266
7220;2.4;269
7222;2.6;269
7224;3.2;270
7226;2.4;272
7228;3.2;272
7230;4.8;272
7232;3.6;271
7234;4.3;271
7236;4.1;271
7238;3.3;270
7240;3.9;272
7242;3.7;271
7244;5.2;271
7246;2.7;271
7248;4.1;270
7250;5;269
7252;4.2;266
7254;4.1;267
7256;3.5;266
7258;3.3;265
7260;3.3;266
7262;2.7;266
7264;3.8;266
7266;2.4;267
7268;2.8;266
7270;3.2;267
7272;2.2;267
7274;3.3;268
7276;3.8;268
7278;3;266
7280;3.3;267
7282;3.4;266
7284;3.9;266
7286;2.7;266
7288;3.1;266
7290;3.7;267
7292;2.9;265
7294;3.9;266
7296;3.4;265
7298;2.8;264
7300;3.3;266
7302;2.7;264
7304;4.1;264
7306;1.6;265
7308;2.8;264
7310;3.1;266
7312;2.2;265
7314;3.6;266
7316;2.4;267
7318;2.7;266
7320;3.7;267
7322;3.2;265
7324;4.3;265
7326;2.6;265
7328;3.5;264
7330;4;264
7332;2.5;263
7334;3.2;264
7336;2.9;264
7338;2.6;263
7340;2.6;264
7342;3.1;263
7344;4.2;263
7346;2.1;263
7348;2;263
7350;3.2;264
7352;2.8;262
7354;3.1;263
7356;2.2;264
7358;2.2;263
7360;2.2;266
7362;1.8;267
7364;3.9;267
7366;2.6;268
7368;3;267
7370;4.1;268
7372;3.4;265
7374;3.9;266
7376;3;266
7378;2.7;264
7380;3.3;266
7382;2.5;265
7384;4.1;265
7386;2.1;266
7388;3.2;265
7390;4.7;264
7392;3;262
7394;3;263
7396;2.5;263
7398;2.4;261
7400;2.5;264
7402;1.3;264
7404;3.2;265
7406;1.6;266
7408;1.9;267
7410;2.8;270
7412;2.1;269
7414;3.6;272
7416;4.1;272
7418;4.5;269
7420;2.4;272
7422;4.3;270
7424;4.5;271
7426;4.2;270
7428;2.9;270
7430;2.8;272
7432;2.9;272
7434;4.7;272
7436;5.2;270
7438;4.7;266
7440;4;268
7442;3.2;266
7444;5.6;265
7446;1.9;265
7448;3.5;264
7450;3.9;265
7452;1.8;264
7454;2.6;266
7456;2.1;267
7458;3.2;265
7460;3.4;267
7462;4;265
7464;3.5;264
7466;2.7;265
7468;1.7;265
7470;3;267
7472;1.9;266
7474;3;269
7476;2.7;270
7478;3.5;269
7480;2.8;271
7482;4.3;270
7484;3.7;269
7486;3;268
7488;3.5;267
7490;4.2;267
7492;3.5;264
7494;3.4;265
7496;2.3;266
7498;3.1;264
7500;2.6;266
7502;2.2;266
7504;4.8;266
7506;2.4;266
7508;3.7;265
7510;4.2;265
7512;2.9;263
7514;3;264
7516;2.4;265
7518;3.7;263
7520;2.9;265
7522;2.3;264
7524;4.4;264
7526;3;263
7528;2.9;262
7530;3.2;263
7532;2.5;261
7534;2.7;262
7536;1.9;263
7538;4.2;260
7540;1;263
7542;1.4;263
7544;3.9;264
7546;0.9;265
7548;1.9;265
7550;2.6;268
7552;3.5;265
7554;3.7;267
7556;2.9;267
7558;4.6;265
7560;3;266
7562;2.6;265
7564;5.1;265
7566;2.1;265
7568;3.1;264
7570;4.4;264
7572;3;261
7574;2.7;263
7576;2.1;263
7578;3.9;261
7580;2.6;263
7582;2.1;262
7584;3.8;262
7586;1.6;262
7588;2.1;263
7590;1.9;265
7592;2.4;264
7594;2.6;266
7596;1.5;268
7598;4.1;267
7600;2;269
7602;2.6;270
7604;5.2;270
7606;2.8;270
7608;3;269
7610;3.9;271
7612;4;268
7614;3.7;269
7616;3;270
7618;4.2;267
7620;3.5;269
7622;3;268
7624;5.8;267
7626;2.6;266
7628;2.9;266
7630;3.5;267
7632;2.5;265
7634;1.9;267
7636;2.4;269
7638;3.6;267
7640;2.8;270
7642;2.9;269
7644;4.8;269
7646;2.4;270
7648;3.1;270
7650;3.6;271
7652;3.4;270
7654;4;271
7656;3.5;271
7658;5.5;269
7660;3.8;270
7662;3.7;268
7664;5.5;268
7666;2.7;268
7668;3.2;267
7670;3.8;268
7672;4;265
7674;3.9;265
7676;3;265
7678;3.8;264
7680;2.7;265
7682;2;265
7684;4.4;265
7686;1.6;266
7688;3;265
7690;4.5;265
7692;3.3;263
7694;3.2;264
7696;2.8;264
7698;3.4;262
7700;3.1;263
7702;2.2;263
7704;3.5;263
7706;1.8;264
7708;2.4;263
7710;3.2;264
7712;2.5;262
7714;3.2;263
7716;1.9;264
7718;3.7;263
7720;2.4;264
7722;1.6;264
7724;4.1;264
7726;1.7;265
7728;2;265
7730;2.7;267
7732;2.5;266
7734;3.1;267
7736;3;267
7738;3;265
7740;3.2;267
7742;2.7;266
7744;4.6;266
7746;2.4;266
7748;3;265
7750;4.1;264
7752;2.7;263
7754;3.2;264
7756;2.9;264
7758;3.1;261
7760;3.2;262
7762;2.1;261
7764;3;262
7766;1.7;262
7768;1.9;262
7770;2.5;263
7772;1.5;262
7774;2.2;265
7776;1.8;266
7778;1.9;266
7780;2.3;269
7782;2.3;269
7784;4.6;269
7786;2.4;270
7788;3.4;269
7790;3.9;270
7792;3.9;268
7794;4;269
7796;3.5;268
7798;3.3;267
7800;3.6;268
7802;3.5;266
7804;4.9;265
7806;2.8;264
7808;3;263
7810;3.6;263
7812;2.2;262
7814;2.1;264
7816;2.3;265
7818;1.9;264
7820;2.1;267
7822;2.1;267
7824;3.1;268
7826;1.9;270
7828;2.9;270
7830;4.5;271
7832;3.1;269
7834;4.4;271
7836;4;270
7838;3.7;269
7840;3.5;271
7842;3.6;270
7844;5;269
7846;2.8;270
7848;3.9;268
7850;4.9;268
7852;4;265
7854;4.2;266
7856;3.3;266
7858;2.3;265
7860;3.2;266
7862;2.3;266
7864;3.4;266
7866;2;268
7868;2.9;268
7870;3.7;268
7872;2.5;268
7874;3.4;269
7876;3.8;269
7878;3.9;267
7880;3.7;268
7882;3.7;267
7884;4;267
7886;3;267
7888;2.9;267
7890;4.3;267
7892;3;265
7894;4;266
7896;3.5;266
7898;2.9;264
7900;3.3;265
7902;3.1;264
7904;4.1;264
7906;1.8;265
7908;2.5;264
7910;2.9;266
7912;1.6;264
7914;3.3;266
7916;2.7;267
7918;2.7;266
7920;3.5;267
7922;3.1;265
7924;4.3;265
7926;2.6;265
7928;2.9;264
7930;4;264
7932;2.2;263
7934;3.2;264
7936;2.7;264
7938;2.8;262
7940;3.1;263
7942;2.6;261
7944;3.7;261
7946;2;261
7948;2;261
7950;2.9;262
7952;2;261
7954;2.9;262
7956;1.9;263
7958;2.1;262
7960;2.1;265
7962;1.8;265
7964;3.5;267
7966;2.3;267
7968;2.6;267
7970;4.1;267
7972;3.4;265
7974;3.7;266
7976;3.1;265
7978;3.1;264
7980;3.1;265
7982;2.4;264
7984;4.1;264
7986;2;264
7988;3.3;264
7990;4.6;263
7992;2.6;261
7994;2.8;262
7996;2.3;262
7998;2.9;260
8000;2.5;262
8002;1.2;262
8004;3;262
8006;1.2;264
8008;1.4;264
8010;2.4;267
8012;1.5;267
8014;3.1;268
8016;3.5;268
8018;4.2;266
8020;2.1;269
8022;3.8;268
8024;3.9;268
8026;3.9;267
8028;2.2;267
8030;3;269
8032;2.5;268
8034;4.3;268
8036;4.5;267
8038;4.1;264
8040;3.3;265
8042;2.6;264
8044;4.9;263
8046;1.8;264
8048;2.7;263
8050;3.5;264
8052;1.8;263
8054;2.6;265
8056;2.1;267
8058;2.9;265
8060;3.1;267
8062;4.2;265
8064;3.5;264
8066;3;265
8068;1.6;265
8070;3;267
8072;2.1;266
8074;2.9;269
8076;3;270
8078;3.6;268
8080;2.9;270
8082;3.7;269
8084;5.8;268
8086;2.9;268
8088;3.7;267
8090;4;268
8092;3.6;265
8094;3.2;266
8096;2.5;266
8098;3.2;265
8100;2.5;267
8102;2.5;267
8104;4.7;266
8106;2.5;267
8108;3.3;266
8110;4.1;266
8112;3;264
8114;3.2;265
8116;2.6;265
8118;3.2;263
8120;3;265
8122;2.6;264
8124;4.4;264
8126;3.3;263
8128;2.7;262
8130;3.1;263
8132;3;261
8134;3.1;262
8136;2.1;263
8138;4.2;261
8140;0.5;264
8142;2.1;263
8144;3.9;264
8146;1.5;265
8148;1.9;265
8150;2.7;267
8152;3.8;264
8154;3.8;265
8156;3.1;265
8158;4.6;262
8160;3.1;263
8162;2.4;262
8164;4.7;261
8166;2.4;261
8168;2.5;260
8170;3.8;260
8172;2.1;257
8174;1.6;259
8176;0.9;261
8178;2.8;260
8180;1.8;262
8182;1.6;262
8184;3.6;263
8186;1.5;263
8188;1.2;264
8190;2.3;267
8192;2.5;265
8194;3;267
8196;2.5;269
8198;4.9;266
8200;2.9;268
8202;2.8;267
8204;5.3;267
8206;3;266
8208;2.9;265
8210;3.7;266
8212;3.6;263
8214;3.2;264
8216;2.6;264
8218;3.4;262
8220;3;262
8222;2.4;262
8224;4.8;261
8226;1.5;261
8228;1.8;261
8230;3;261
8232;1.8;262
8234;1.7;263
8236;1.4;264
8238;3;265
8240;1.5;265
8242;1.8;265
8244;4.1;265
8246;2.2;266
8248;2.1;266
8250;3.3;267
8252;2.6;266
8254;3.5;267
8256;2.9;268
8258;4.4;266
8260;2.9;267
8262;2.7;266
8264;5;266
8266;2.2;266
8268;2.6;266
8270;3.2;267
8272;3;265
8274;3.7;266
8276;3;266
8278;3.6;264
8280;2.8;266
8282;2;266
8284;4.7;266
8286;1.8;267
8288;2.5;267
8290;4.3;267
8292;3.1;265
8294;3.4;266
8296;3;266
8298;3.3;264
8300;3.4;266
8302;2.7;265
8304;4;265
8306;2.4;266
8308;3.1;265
8310;3.4;267
8312;2.8;265
8314;3.4;266
8316;2.6;266
8318;3.9;265
8320;2.5;267
8322;2.6;266
8324;5;267
8326;2.2;267
8328;2.6;267
8330;3.5;269
8332;2.9;267
8334;3.8;269
8336;3.4;269
8338;3.4;267
8340;3.8;268
8342;3.4;267
8344;4.7;266
8346;3;266
8348;3.4;265
8350;4.7;264
8352;3;263
8354;3.5;263
8356;2.7;263
8358;3.1;261
8360;2.6;262
8362;1.9;262
8364;2.9;262
8366;1.5;263
8368;1.9;263
8370;2.9;265
8372;1.6;264
8374;2.7;266
8376;2.3;268
8378;2.6;267
8380;3.1;270
8382;3.4;269
8384;5.1;269
8386;3.2;269
8388;3.9;267
8390;4;268
8392;3.6;266
8394;3.7;266
8396;3;266
8398;2.6;265
8400;3.5;266
8402;3.4;265
8404;5;264
8406;2.9;263
8408;3.3;262
8410;3.8;262
8412;2.2;262
8414;2;262
8416;2.1;263
8418;2.1;262
8420;2;264
8422;1.6;264
8424;2.7;265
8426;1.8;267
8428;2.3;267
8430;4;269
8432;3.3;267
8434;4.1;267
8436;3.8;267
8438;3;266
8440;3.5;268
8442;3;267
8444;4.7;267
8446;2.8;267
8448;3.2;265
8450;4.2;266
8452;3.3;264
8454;3.2;265
8456;2.8;265
8458;2.6;264
8460;2.8;265
8462;2.2;265
8464;3.2;266
8466;2.1;267
8468;2.6;267
8470;3.6;268
8472;2.5;268
8474;3.4;269
8476;3.7;269
8478;4;267
8480;3.5;268
8482;3.6;267
8484;3.9;267
8486;2.7;267
8488;3.1;266
8490;3.9;267
8492;2.8;265
8494;3.8;266
8496;3.3;266
8498;2.9;265
8500;3;267
8502;2.9;265
8504;4.2;266
8506;2.2;266
8508;2.8;266
8510;3.2;267
8512;2.3;266
8514;4.1;268
8516;3.3;268
8518;2.8;267
8520;4;268
8522;3.5;267
8524;4.5;266
8526;3.1;267
8528;3.8;265
8530;4.6;265
8532;3;263
8534;3.8;264
8536;3;264
8538;3.1;262
8540;3.1;263
8542;2.7;262
8544;3.6;262
8546;2.1;262
8548;2.3;262
8550;2.9;263
8552;2.5;261
8554;3;262
8556;2.4;263
8558;2.4;262
8560;2.2;265
8562;2;265
8564;4;265
8566;2.8;265
8568;2.8;265
8570;4.1;265
8572;3.7;263
8574;3.7;263
8576;3.2;263
8578;3.3;260
8580;3.3;261
8582;2.2;260
8584;4;260
8586;1.7;260
8588;2.2;260
8590;3.2;260
8592;1.7;259
8594;2.4;261
8596;1.9;262
8598;2.1;260
8600;1.7;263
8602;1.5;263
8604;3;264
8606;1.9;266
8608;2.3;266
8610;3.3;269
8612;2.7;268
8614;3.9;269
8616;4;269
8618;4.9;266
8620;2.9;268
8622;4.3;266
8624;4.6;266
8626;4.1;265
8628;2.9;263
8630;2.8;265
8632;2.2;264
8634;3.7;264
8636;3.8;263
8638;3.5;260
8640;2.7;262
8642;2.4;261
8644;4.6;260
8646;1.1;261
8648;2.1;260
8650;3.1;261
8652;1.4;261
8654;2;263
8656;1.4;264
8658;2.7;263
8660;2.9;265
8662;3.8;263
8664;3.4;263
8666;2.6;264
8668;1.6;264
8670;2.8;266
8672;1.9;265
8674;2.8;268
8676;2.9;268
8678;3.9;267
8680;2.8;269
8682;3.5;268
8684;5.4;268
8686;2.9;268
8688;3.3;267
8690;3.9;268
8692;3.5;265
8694;3.8;266
8696;2.6;267
8698;3.9;265
8700;2.7;268
8702;2.3;268
8704;4.9;268
8706;2.5;268
8708;4.1;267
8710;4.8;267
8712;3.6;264
8714;3.3;265
8716;2.8;266
8718;3.6;263
8720;3.1;265
8722;2.8;264
8724;4.5;264
8726;2.8;263
8728;2.7;263
8730;3;265
8732;2.6;263
8734;3.3;264
8736;2.2;265
8738;4.7;263
8740;1.2;265
8742;1.8;265
8744;4;266
8746;1.5;267
8748;2.3;267
8750;3.3;269
8752;4.2;266
8754;4;267
8756;3.3;267
8758;5;264
8760;3.3;265
8762;2.7;264
8764;5.1;264
8766;2.4;264
8768;3.9;262
8770;4.3;262
8772;3;259
8774;2.9;260
8776;1.7;261
8778;3.7;259
8780;2.1;261
8782;2.1;260
8784;3.5;260
8786;1.8;260
8788;1.7;260
8790;2.1;262
8792;2.6;260
8794;2.6;262
8796;1.8;263
8798;3.9;261
8800;1.6;263
8802;1.5;264
8804;4.1;264
8806;2.3;264
8808;2.1;264
8810;3.3;266
8812;3;263
8814;3.1;264
8816;2.5;265
8818;4.1;263
8820;3.2;263
8822;2.5;263
8824;5;262
8826;1.9;262
8828;2.6;261
8830;3.1;262
8832;2.3;260
8834;2.1;262
8836;1.6;263
8838;2.9;262
8840;2.5;264
8842;1.6;264
8844;3.8;264
8846;1.9;265
8848;2.3;265
8850;3.2;266
8852;3.2;264
8854;3.6;265
8856;3.2;265
8858;4.6;263
8860;2.7;264
8862;2.7;263
8864;4.7;263
8866;2;263
8868;2.8;263
8870;3;264
8872;3.2;262
8874;3.2;262
8876;2.5;263
8878;2.8;261
8880;2.2;263
8882;1.8;263
8884;4.1;263
8886;1.9;264
8888;3.1;264
8890;3.9;264
8892;2.8;263
8894;3.1;264
8896;2.9;264
8898;3.2;262
8900;3.2;263
8902;2.5;262
8904;3.8;262
8906;2.1;262
8908;2.4;262
8910;3.1;263
8912;2.4;262
8914;3;263
8916;2.1;264
8918;3.5;263
8920;2.4;265
8922;2.1;265
8924;4.4;265
8926;2.2;266
8928;2.6;266
8930;3.4;268
8932;3.1;266
8934;3.4;268
8936;3.6;268
8938;3.7;266
8940;3.5;267
8942;3.3;266
8944;5;265
8946;2.9;264
8948;3.7;263
8950;4.7;262
8952;3.2;260
8954;3;261
8956;2.9;260
8958;3.3;258
8960;2.5;259
8962;1.9;258
8964;2.4;259
8966;1.5;261
8968;2.2;260
8970;2.2;262
8972;1.3;261
8974;2.5;263
8976;1.9;265
8978;2.2;265
8980;2.6;267
8982;2.8;267
8984;4.6;267
8986;2.4;267
8988;3.4;266
8990;4.1;267
8992;3.8;265
8994;4.1;265
8996;4;264
8998;4;262
9000;3.4;262
9002;3.2;260
9004;4.8;259
9006;2.7;259
9008;2.7;258
9010;3.3;257
9012;2.2;256
9014;1.7;258
9016;1.8;258
9018;1.2;259
9020;1.1;260
9022;0.9;261
9024;1.8;263
9026;1.6;265
9028;2.4;265
9030;3.7;267
9032;2.8;265
9034;4.1;266
9036;3.6;266
9038;2.5;264
9040;3.5;266
9042;3.1;265
9044;4.6;264
9046;2.7;264
9048;3.5;263
9050;4.2;263
9052;3.2;260
9054;3.1;261
9056;2.5;261
9058;2;259
9060;2.2;261
9062;1.8;261
9064;2.8;262
9066;1.3;263
9068;2.4;263
9070;2.9;264
9072;1.7;265
9074;2.6;266
9076;3.3;267
9078;3.5;265
9080;3.6;266
9082;3.5;264
9084;4;264
9086;2.7;265
9088;2.9;264
9090;3.8;265
9092;2.4;263
9094;4;264
9096;3.1;264
9098;2.5;263
9100;2.8;266
9102;2.5;265
9104;3.9;265
9106;1.8;266
9108;2.8;265
9110;3.3;267
9112;2.5;266
9114;3.8;267
9116;3;268
9118;2.9;267
9120;3.7;268
9122;3.5;266
9124;4.6;266
9126;2.9;266
9128;4.4;265
9130;4.4;264
9132;3;262
9134;3.6;263
9136;3.3;263
9138;2.9;261
9140;2.8;262
9142;2.7;261
9144;3.3;261
9146;1.9;262
9148;1.9;262
9150;3.2;263
9152;2.6;262
9154;3.3;263
9156;2.3;264
9158;2.4;264
9160;2.1;266
9162;1.9;267
9164;4;268
9166;3.1;268
9168;3.4;267
9170;4.4;267
9172;3.7;265
9174;4.3;265
9176;3.7;264
9178;3.5;262
9180;3.4;263
9182;3;262
9184;4.2;261
9186;2.7;261
9188;2.9;260
9190;4.5;260
9192;2.7;258
9194;2.8;258
9196;2.2;259
9198;2.3;257
9200;1.9;259
9202;0.8;259
9204;2.5;260
9206;0.7;262
9208;1.2;263
9210;2.2;265
9212;1.3;265
9214;3.2;267
9216;3.4;267
9218;4.1;264
9220;0.7;267
9222;4;264
9224;4.2;264
9226;4.2;263
9228;2;262
9230;2.2;264
9232;1.7;264
9234;3.6;265
9236;4.3;264
9238;3.9;261
9240;3.3;262
9242;2.5;261
9244;5;259
9246;1.9;260
9248;3.1;259
9250;3.4;259
9252;1.5;257
9254;1.5;259
9256;1.4;261
9258;2;259
9260;2.3;261
9262;3.5;259
9264;3;259
9266;2.2;259
9268;0.4;260
9270;2.6;262
9272;1.4;261
9274;2.4;263
9276;2.3;264
9278;3.1;263
9280;2;265
9282;2.5;264
9284;4.6;264
9286;2.2;264
9288;2.6;263
9290;3.3;264
9292;3.1;262
9294;3.1;263
9296;2;264
9298;2.9;263
9300;2;265
9302;1.8;266
9304;4.1;266
9306;1.9;266
9308;3.4;266
9310;4.5;266
9312;3.5;264
9314;3.3;265
9316;2.7;265
9318;3.7;263
9320;3.4;265
9322;2.7;264
9324;4.6;264
9326;3;263
9328;2.7;262
9330;3;263
9332;2.9;262
9334;3.2;263
9336;2;264
9338;4.4;262
9340;1.3;264
9342;1.9;264
9344;4.2;265
9346;1.6;266
9348;1.9;266
9350;3.3;265
9352;4.2;264
9354;4.2;265
9356;3.1;265
9358;4.7;262
9360;3;263
9362;2.9;262
9364;5;261
9366;2;260
9368;2.9;259
9370;4.1;259
9372;2.6;256
9374;2.5;257
9376;1.6;258
9378;3.3;256
9380;2;258
9382;1.8;257
9384;3.4;257
9386;1.2;257
9388;0.9;257
9390;1.5;260
9392;2;258
9394;2.4;260
9396;1.4;262
9398;3.8;260
9400;1.8;262
9402;1.7;261
9404;4.7;261
9406;2.3;261
9408;2.3;260
9410;3.1;261
9412;2.8;258
9414;2.8;259
9416;2.2;259
9418;2.9;257
9420;2.5;258
9422;1.6;258
9424;4.6;257
9426;1.4;257
9428;2.2;256
9430;3.2;257
9432;1.6;255
9434;1.3;257
9436;0.7;259
9438;2.3;258
9440;1.3;261
9442;1.1;261
9444;3.4;261
9446;1.5;262
9448;1.5;263
9450;2.9;264
9452;3.1;262
9454;4;263
9456;3;263
9458;4.2;261
9460;2.2;262
9462;2.5;261
9464;4.6;261
9466;1.6;261
9468;2.2;260
9470;2.6;262
9472;2.7;260
9474;3.2;261
9476;2.4;261
9478;3.2;259
9480;1.6;261
9482;1.5;262
9484;4;262
9486;1;263
9488;2.4;263
9490;4;263
9492;2.2;262
9494;3.1;264
9496;2.8;264
9498;3.4;262
9500;3;264
9502;1.7;263
9504;3.8;263
9506;2.3;264
9508;2.3;264
9510;3.2;265
9512;2.8;264
9514;3.3;265
9516;2.5;266
9518;3.9;264
9520;2.4;267
9522;2.7;266
9524;4.8;267
9526;2.2;267
9528;2.5;267
9530;3.6;269
9532;2.8;267
9534;3.6;269
9536;3.9;269
9538;3.9;267
9540;3.7;268
9542;3.4;267
9544;5.4;265
9546;2.7;265
9548;3.6;264
9550;4.5;264
9552;2.9;262
9554;3.1;262
9556;3.2;263
9558;2.8;260
9560;2.8;262
9562;2.2;261
9564;2.9;262
9566;1.7;263
9568;2.2;263
9570;2.6;264
9572;1.8;264
9574;2.6;266
9576;2.3;268
9578;2.5;267
9580;3.2;270
9582;3.4;270
9584;4.8;270
9586;2.7;271
9588;4;269
9590;4.7;270
9592;3.9;267
9594;4.4;268
9596;4.1;267
9598;4.1;264
9600;4.3;265
9602;3.9;263
9604;5;262
9606;2.6;262
9608;3.1;260
9610;3.5;260
9612;2.3;259
9614;2.1;260
9616;2;261
9618;1.8;260
9620;1.7;263
9622;1.7;263
9624;2.5;264
9626;1.8;266
9628;2.3;266
9630;3.8;267
9632;3.3;266
9634;4.4;266
